gene	a	b
RPUSD3	0.944710246349563	0.0296390152503892
RQCD1	0.944710246349563	0.0296390152503892
RRAD	0.28814005341007	0.00914277495177951
RRAGB	0.944710246349563	0.0296390152503892
RRAGC	0.944710246349563	0.0296390152503892
RRAGD	0.28814005341007	0.00914277495177951
RRAS	0.28814005341007	0.00914277495177951
RRBP1	0.249302440773561	0.0176594069960543
RREB1	0.249302440773561	0.0176594069960543
RRH	0.28814005341007	0.00914277495177951
RRM1	0.249302440773561	0.0176594069960543
RRM2	0.944710246349563	0.0296390152503892
RRM2B	0.944710246349563	0.0296390152503892
RRN3	0.249302440773561	0.0176594069960543
RRNAD1	0.944710246349563	0.0296390152503892
RRP1	0.249302440773561	0.0176594069960543
RRP12	0.249302440773561	0.0176594069960543
RRP15	0.28814005341007	0.00914277495177951
RRP1B	0.249302440773561	0.0176594069960543
RRP36	0.944710246349563	0.0296390152503892
RRP7A	0.944710246349563	0.0296390152503892
RRP8	0.944710246349563	0.0296390152503892
RRP9	0.249302440773561	0.0176594069960543
RSAD1	0.944710246349563	0.0296390152503892
RSAD2	0.28814005341007	0.00914277495177951
RSBN1	0.249302440773561	0.0176594069960543
RSBN1L	0.249302440773561	0.0176594069960543
RSG1	0.28814005341007	0.00914277495177951
RSL1D1	0.944710246349563	0.0296390152503892
RSL24D1	0.28814005341007	0.00914277495177951
RSPH1	0.944710246349563	0.0296390152503892
RSPH3	0.249302440773561	0.0176594069960543
RSPH4A	0.249302440773561	0.0176594069960543
RSPH6A	0.249302440773561	0.0176594069960543
RSPH9	0.944710246349563	0.0296390152503892
RSPO1	0.28814005341007	0.00914277495177951
RSPO2	0.944710246349563	0.0296390152503892
RSPO3	0.944710246349563	0.0296390152503892
RSPO4	0.28814005341007	0.00914277495177951
RSPRY1	0.249302440773561	0.0176594069960543
RSRC1	0.944710246349563	0.0296390152503892
RSRC2	0.249302440773561	0.0176594069960543
RSU1	0.28814005341007	0.00914277495177951
RTBDN	0.944710246349563	0.0296390152503892
RTCA	0.944710246349563	0.0296390152503892
RTCB	0.944710246349563	0.0296390152503892
RTDR1	0.28814005341007	0.00914277495177951
RTEL1	0.249302440773561	0.0176594069960543
RTF1	0.249302440773561	0.0176594069960543
RTFDC1	0.944710246349563	0.0296390152503892
RTKN	0.249302440773561	0.0176594069960543
RTKN2	0.249302440773561	0.0176594069960543
RTN1	0.944710246349563	0.0296390152503892
RTN2	0.249302440773561	0.0176594069960543
RTN3	0.944710246349563	0.0296390152503892
RTN4	0.249302440773561	0.0176594069960543
RTN4IP1	0.944710246349563	0.0296390152503892
RTN4RL2	0.944710246349563	0.0296390152503892
RTP1	0.28814005341007	0.00914277495177951
RTP2	0.28814005341007	0.00914277495177951
RTP3	0.28814005341007	0.00914277495177951
RTTN	0.249302440773561	0.0176594069960543
RUFY1	0.249302440773561	0.0176594069960543
RUFY2	0.249302440773561	0.0176594069960543
RUFY3	0.249302440773561	0.0176594069960543
RUNDC1	0.944710246349563	0.0296390152503892
RUNDC3A	0.944710246349563	0.0296390152503892
RUNDC3B	0.944710246349563	0.0296390152503892
RUNX1	0.944710246349563	0.0296390152503892
RUNX1T1	0.249302440773561	0.0176594069960543
RUNX2	0.944710246349563	0.0296390152503892
RUNX3	0.944710246349563	0.0296390152503892
RUSC1	0.249302440773561	0.0176594069960543
RUSC2	0.249302440773561	0.0176594069960543
RUVBL1	0.944710246349563	0.0296390152503892
RWDD1	0.28814005341007	0.00914277495177951
RWDD2A	0.28814005341007	0.00914277495177951
RWDD2B	0.28814005341007	0.00914277495177951
RWDD3	0.28814005341007	0.00914277495177951
RWDD4	0.28814005341007	0.00914277495177951
RXFP1	0.249302440773561	0.0176594069960543
RXFP2	0.249302440773561	0.0176594069960543
RXRB	0.944710246349563	0.0296390152503892
RXRG	0.944710246349563	0.0296390152503892
RYR2	0.249302440773561	0.0176594069960543
RYR3	0.249302440773561	0.0176594069960543
S100A1	0.28814005341007	0.00914277495177951
S100A10	0.28814005341007	0.00914277495177951
S100A11	0.28814005341007	0.00914277495177951
S100A13	0.28814005341007	0.00914277495177951
S100A14	0.28814005341007	0.00914277495177951
S100A16	0.28814005341007	0.00914277495177951
S100A2	0.28814005341007	0.00914277495177951
S100A3	0.28814005341007	0.00914277495177951
S100A4	0.28814005341007	0.00914277495177951
S100A5	0.28814005341007	0.00914277495177951
S100A6	0.28814005341007	0.00914277495177951
S100A7A	0.28814005341007	0.00914277495177951
S100A7L2	0.28814005341007	0.00914277495177951
S100A8	0.28814005341007	0.00914277495177951
S100B	0.28814005341007	0.00914277495177951
S100G	0.28814005341007	0.00914277495177951
S100P	0.28814005341007	0.00914277495177951
S100PBP	0.944710246349563	0.0296390152503892
S1PR1	0.28814005341007	0.00914277495177951
S1PR2	0.28814005341007	0.00914277495177951
SAA1	0.28814005341007	0.00914277495177951
SAA2	0.28814005341007	0.00914277495177951
SAA4	0.28814005341007	0.00914277495177951
SAAL1	0.944710246349563	0.0296390152503892
SAC3D1	0.28814005341007	0.00914277495177951
SACM1L	0.249302440773561	0.0176594069960543
SACS	0.249302440773561	0.0176594069960543
SAE1	0.944710246349563	0.0296390152503892
SAFB	0.249302440773561	0.0176594069960543
SAFB2	0.249302440773561	0.0176594069960543
SAG	0.944710246349563	0.0296390152503892
SAGE1	0.249302440773561	0.0176594069960543
SALL1	0.249302440773561	0.0176594069960543
SALL2	0.944710246349563	0.0296390152503892
SALL3	0.944710246349563	0.0296390152503892
SAMD1	0.944710246349563	0.0296390152503892
SAMD10	0.28814005341007	0.00914277495177951
SAMD11	0.249302440773561	0.0176594069960543
SAMD12	0.944710246349563	0.0296390152503892
SAMD13	0.28814005341007	0.00914277495177951
SAMD14	0.944710246349563	0.0296390152503892
SAMD15	0.944710246349563	0.0296390152503892
SAMD3	0.249302440773561	0.0176594069960543
SAMD4A	0.249302440773561	0.0176594069960543
SAMD4B	0.249302440773561	0.0176594069960543
SAMD5	0.28814005341007	0.00914277495177951
SAMD7	0.944710246349563	0.0296390152503892
SAMD8	0.944710246349563	0.0296390152503892
SAMHD1	0.249302440773561	0.0176594069960543
SAMM50	0.944710246349563	0.0296390152503892
SAMSN1	0.944710246349563	0.0296390152503892
SAP130	0.249302440773561	0.0176594069960543
SAP18	0.28814005341007	0.00914277495177951
SAP30	0.28814005341007	0.00914277495177951
SAP30BP	0.944710246349563	0.0296390152503892
SAP30L	0.944710246349563	0.0296390152503892
SAR1A	0.28814005341007	0.00914277495177951
SAR1B	0.28814005341007	0.00914277495177951
SARM1	0.944710246349563	0.0296390152503892
SARS	0.249302440773561	0.0176594069960543
SARS2	0.249302440773561	0.0176594069960543
SART1	0.249302440773561	0.0176594069960543
SART3	0.249302440773561	0.0176594069960543
SASH1	0.249302440773561	0.0176594069960543
SASH3	0.944710246349563	0.0296390152503892
SASS6	0.249302440773561	0.0176594069960543
SAT2	0.28814005341007	0.00914277495177951
SATB1	0.249302440773561	0.0176594069960543
SAV1	0.249302440773561	0.0176594069960543
SAYSD1	0.28814005341007	0.00914277495177951
SBF1	0.249302440773561	0.0176594069960543
SBF2	0.249302440773561	0.0176594069960543
SBK1	0.28814005341007	0.00914277495177951
SBK2	0.28814005341007	0.00914277495177951
SBSN	0.944710246349563	0.0296390152503892
SBSPON	0.944710246349563	0.0296390152503892
SC5D	0.28814005341007	0.00914277495177951
SCAF1	0.249302440773561	0.0176594069960543
SCAF11	0.249302440773561	0.0176594069960543
SCAF4	0.249302440773561	0.0176594069960543
SCAF8	0.249302440773561	0.0176594069960543
SCAI	0.249302440773561	0.0176594069960543
SCAMP1	0.944710246349563	0.0296390152503892
SCAMP2	0.944710246349563	0.0296390152503892
SCAMP3	0.944710246349563	0.0296390152503892
SCAMP4	0.944710246349563	0.0296390152503892
SCAMP5	0.28814005341007	0.00914277495177951
SCAND3	0.249302440773561	0.0176594069960543
SCAP	0.249302440773561	0.0176594069960543
SCAPER	0.249302440773561	0.0176594069960543
SCARA3	0.944710246349563	0.0296390152503892
SCARA5	0.944710246349563	0.0296390152503892
SCARB1	0.944710246349563	0.0296390152503892
SCARB2	0.249302440773561	0.0176594069960543
SCARF1	0.249302440773561	0.0176594069960543
SCCPDH	0.944710246349563	0.0296390152503892
SCD	0.944710246349563	0.0296390152503892
SCD5	0.28814005341007	0.00914277495177951
SCEL	0.249302440773561	0.0176594069960543
SCFD1	0.249302440773561	0.0176594069960543
SCFD2	0.944710246349563	0.0296390152503892
SCG2	0.944710246349563	0.0296390152503892
SCG3	0.944710246349563	0.0296390152503892
SCG5	0.28814005341007	0.00914277495177951
SCGB1A1	0.28814005341007	0.00914277495177951
SCGB1C1	0.28814005341007	0.00914277495177951
SCGB1D1	0.28814005341007	0.00914277495177951
SCGB1D2	0.28814005341007	0.00914277495177951
SCGB1D4	0.28814005341007	0.00914277495177951
SCGB2A1	0.28814005341007	0.00914277495177951
SCGB2A2	0.28814005341007	0.00914277495177951
SCGB2B2	0.28814005341007	0.00914277495177951
SCGB3A2	0.28814005341007	0.00914277495177951
SCGN	0.944710246349563	0.0296390152503892
SCIMP	0.28814005341007	0.00914277495177951
SCLT1	0.249302440773561	0.0176594069960543
SCLY	0.944710246349563	0.0296390152503892
SCMH1	0.249302440773561	0.0176594069960543
SCML4	0.944710246349563	0.0296390152503892
SCN10A	0.249302440773561	0.0176594069960543
SCN11A	0.249302440773561	0.0176594069960543
SCN1A	0.249302440773561	0.0176594069960543
SCN1B	0.28814005341007	0.00914277495177951
SCN2A	0.249302440773561	0.0176594069960543
SCN2B	0.28814005341007	0.00914277495177951
SCN3A	0.249302440773561	0.0176594069960543
SCN3B	0.28814005341007	0.00914277495177951
SCN4B	0.28814005341007	0.00914277495177951
SCN5A	0.249302440773561	0.0176594069960543
SCN8A	0.249302440773561	0.0176594069960543
SCN9A	0.249302440773561	0.0176594069960543
SCNM1	0.944710246349563	0.0296390152503892
SCNN1A	0.249302440773561	0.0176594069960543
SCNN1B	0.249302440773561	0.0176594069960543
SCNN1G	0.249302440773561	0.0176594069960543
SCO1	0.944710246349563	0.0296390152503892
SCO2	0.28814005341007	0.00914277495177951
SCOC	0.28814005341007	0.00914277495177951
SCP2	0.944710246349563	0.0296390152503892
SCPEP1	0.944710246349563	0.0296390152503892
SCRG1	0.28814005341007	0.00914277495177951
SCRIB	0.249302440773561	0.0176594069960543
SCRN1	0.944710246349563	0.0296390152503892
SCRN2	0.944710246349563	0.0296390152503892
SCT	0.944710246349563	0.0296390152503892
SCTR	0.944710246349563	0.0296390152503892
SCUBE1	0.249302440773561	0.0176594069960543
SCUBE3	0.249302440773561	0.0176594069960543
SCYL1	0.249302440773561	0.0176594069960543
SCYL2	0.249302440773561	0.0176594069960543
SCYL3	0.249302440773561	0.0176594069960543
SDAD1	0.249302440773561	0.0176594069960543
SDC1	0.28814005341007	0.00914277495177951
SDC2	0.28814005341007	0.00914277495177951
SDC3	0.28814005341007	0.00914277495177951
SDC4	0.28814005341007	0.00914277495177951
SDCBP	0.28814005341007	0.00914277495177951
SDCCAG3	0.944710246349563	0.0296390152503892
SDCCAG8	0.249302440773561	0.0176594069960543
SDE2	0.944710246349563	0.0296390152503892
SDF2	0.28814005341007	0.00914277495177951
SDF4	0.28814005341007	0.00914277495177951
SDHA	0.249302440773561	0.0176594069960543
SDHAF2	0.28814005341007	0.00914277495177951
SDHB	0.944710246349563	0.0296390152503892
SDHC	0.28814005341007	0.00914277495177951
SDHD	0.28814005341007	0.00914277495177951
SDK1	0.249302440773561	0.0176594069960543
SDK2	0.249302440773561	0.0176594069960543
SDPR	0.28814005341007	0.00914277495177951
SDR16C5	0.28814005341007	0.00914277495177951
SDR39U1	0.944710246349563	0.0296390152503892
SDR9C7	0.28814005341007	0.00914277495177951
SDS	0.28814005341007	0.00914277495177951
SEC11A	0.944710246349563	0.0296390152503892
SEC11C	0.28814005341007	0.00914277495177951
SEC13	0.944710246349563	0.0296390152503892
SEC14L1	0.249302440773561	0.0176594069960543
SEC14L2	0.944710246349563	0.0296390152503892
SEC14L5	0.249302440773561	0.0176594069960543
SEC16A	0.249302440773561	0.0176594069960543
SEC16B	0.249302440773561	0.0176594069960543
SEC22A	0.944710246349563	0.0296390152503892
SEC22C	0.944710246349563	0.0296390152503892
SEC23A	0.249302440773561	0.0176594069960543
SEC23IP	0.249302440773561	0.0176594069960543
SEC24A	0.249302440773561	0.0176594069960543
SEC24B	0.249302440773561	0.0176594069960543
SEC24C	0.249302440773561	0.0176594069960543
SEC24D	0.249302440773561	0.0176594069960543
SEC61A1	0.944710246349563	0.0296390152503892
SEC61A2	0.249302440773561	0.0176594069960543
SEC61B	0.28814005341007	0.00914277495177951
SEC62	0.944710246349563	0.0296390152503892
SEC63	0.249302440773561	0.0176594069960543
SECISBP2	0.249302440773561	0.0176594069960543
SECISBP2L	0.249302440773561	0.0176594069960543
SECTM1	0.28814005341007	0.00914277495177951
SEH1L	0.944710246349563	0.0296390152503892
SEL1L	0.249302440773561	0.0176594069960543
SEL1L2	0.249302440773561	0.0176594069960543
SEL1L3	0.249302440773561	0.0176594069960543
SELE	0.944710246349563	0.0296390152503892
SELENBP1	0.944710246349563	0.0296390152503892
SELK	0.28814005341007	0.00914277495177951
SELM	0.28814005341007	0.00914277495177951
SELPLG	0.28814005341007	0.00914277495177951
SELT	0.28814005341007	0.00914277495177951
SELV	0.28814005341007	0.00914277495177951
SEMA3A	0.249302440773561	0.0176594069960543
SEMA3C	0.249302440773561	0.0176594069960543
SEMA3D	0.249302440773561	0.0176594069960543
SEMA3E	0.249302440773561	0.0176594069960543
SEMA3F	0.249302440773561	0.0176594069960543
SEMA3G	0.249302440773561	0.0176594069960543
SEMA4A	0.249302440773561	0.0176594069960543
SEMA4B	0.249302440773561	0.0176594069960543
SEMA4D	0.249302440773561	0.0176594069960543
SEMA4F	0.249302440773561	0.0176594069960543
SEMA4G	0.249302440773561	0.0176594069960543
SEMA5A	0.249302440773561	0.0176594069960543
SEMA5B	0.249302440773561	0.0176594069960543
SEMA6A	0.249302440773561	0.0176594069960543
SEMA6B	0.249302440773561	0.0176594069960543
SEMA6C	0.249302440773561	0.0176594069960543
SEMA6D	0.249302440773561	0.0176594069960543
SEMA7A	0.249302440773561	0.0176594069960543
SEMG1	0.249302440773561	0.0176594069960543
SENP1	0.249302440773561	0.0176594069960543
SENP2	0.249302440773561	0.0176594069960543
SENP3	0.249302440773561	0.0176594069960543
SENP5	0.249302440773561	0.0176594069960543
SENP6	0.249302440773561	0.0176594069960543
SENP7	0.249302440773561	0.0176594069960543
SENP8	0.28814005341007	0.00914277495177951
SEPHS1	0.944710246349563	0.0296390152503892
SEPN1	0.944710246349563	0.0296390152503892
SEPP1	0.944710246349563	0.0296390152503892
SEPSECS	0.249302440773561	0.0176594069960543
SEPT10	0.944710246349563	0.0296390152503892
SEPT11	0.944710246349563	0.0296390152503892
SEPT12	0.944710246349563	0.0296390152503892
SEPT14	0.944710246349563	0.0296390152503892
SEPT2	0.944710246349563	0.0296390152503892
SEPT3	0.944710246349563	0.0296390152503892
SEPT4	0.249302440773561	0.0176594069960543
SEPT5	0.944710246349563	0.0296390152503892
SEPT6	0.944710246349563	0.0296390152503892
SEPT8	0.944710246349563	0.0296390152503892
SEPT9	0.944710246349563	0.0296390152503892
SEPW1	0.28814005341007	0.00914277495177951
SERAC1	0.249302440773561	0.0176594069960543
SERBP1	0.249302440773561	0.0176594069960543
SERF2	0.28814005341007	0.00914277495177951
SERINC1	0.944710246349563	0.0296390152503892
SERINC2	0.944710246349563	0.0296390152503892
SERINC3	0.944710246349563	0.0296390152503892
SERINC4	0.944710246349563	0.0296390152503892
SERINC5	0.249302440773561	0.0176594069960543
SERP1	0.28814005341007	0.00914277495177951
SERPINA1	0.28814005341007	0.00914277495177951
SERPINA11	0.28814005341007	0.00914277495177951
SERPINA3	0.28814005341007	0.00914277495177951
SERPINA4	0.28814005341007	0.00914277495177951
SERPINA5	0.28814005341007	0.00914277495177951
SERPINA6	0.28814005341007	0.00914277495177951
SERPINA7	0.28814005341007	0.00914277495177951
SERPINB1	0.28814005341007	0.00914277495177951
SERPINB12	0.944710246349563	0.0296390152503892
SERPINB13	0.944710246349563	0.0296390152503892
SERPINB2	0.944710246349563	0.0296390152503892
SERPINB4	0.944710246349563	0.0296390152503892
SERPINB5	0.28814005341007	0.00914277495177951
SERPINB6	0.28814005341007	0.00914277495177951
SERPINB7	0.944710246349563	0.0296390152503892
SERPINB8	0.944710246349563	0.0296390152503892
SERPINB9	0.28814005341007	0.00914277495177951
SERPIND1	0.944710246349563	0.0296390152503892
SERPINE1	0.28814005341007	0.00914277495177951
SERPINE2	0.944710246349563	0.0296390152503892
SERPINE3	0.944710246349563	0.0296390152503892
SERPINF1	0.944710246349563	0.0296390152503892
SERPINF2	0.944710246349563	0.0296390152503892
SERPING1	0.28814005341007	0.00914277495177951
SERPINH1	0.944710246349563	0.0296390152503892
SERPINI1	0.944710246349563	0.0296390152503892
SERPINI2	0.944710246349563	0.0296390152503892
SERTAD3	0.28814005341007	0.00914277495177951
SERTAD4	0.944710246349563	0.0296390152503892
SESN1	0.944710246349563	0.0296390152503892
SESN2	0.944710246349563	0.0296390152503892
SESN3	0.944710246349563	0.0296390152503892
SESTD1	0.249302440773561	0.0176594069960543
SETBP1	0.249302440773561	0.0176594069960543
SETD1A	0.249302440773561	0.0176594069960543
SETD2	0.249302440773561	0.0176594069960543
SETD3	0.249302440773561	0.0176594069960543
SETD4	0.944710246349563	0.0296390152503892
SETD5	0.249302440773561	0.0176594069960543
SETD6	0.944710246349563	0.0296390152503892
SETD7	0.944710246349563	0.0296390152503892
SETD8	0.944710246349563	0.0296390152503892
SETD9	0.944710246349563	0.0296390152503892
SETDB1	0.249302440773561	0.0176594069960543
SETDB2	0.249302440773561	0.0176594069960543
SETMAR	0.249302440773561	0.0176594069960543
SETX	0.249302440773561	0.0176594069960543
SEZ6	0.249302440773561	0.0176594069960543
SEZ6L	0.249302440773561	0.0176594069960543
SEZ6L2	0.249302440773561	0.0176594069960543
SF1	0.944710246349563	0.0296390152503892
SF3A1	0.249302440773561	0.0176594069960543
SF3A2	0.944710246349563	0.0296390152503892
SF3A3	0.249302440773561	0.0176594069960543
SF3B1	0.249302440773561	0.0176594069960543
SF3B14	0.28814005341007	0.00914277495177951
SF3B2	0.249302440773561	0.0176594069960543
SF3B3	0.249302440773561	0.0176594069960543
SFMBT1	0.249302440773561	0.0176594069960543
SFMBT2	0.249302440773561	0.0176594069960543
SFPQ	0.249302440773561	0.0176594069960543
SFR1	0.28814005341007	0.00914277495177951
SFRP2	0.28814005341007	0.00914277495177951
SFRP4	0.944710246349563	0.0296390152503892
SFRP5	0.28814005341007	0.00914277495177951
SFSWAP	0.249302440773561	0.0176594069960543
SFT2D1	0.28814005341007	0.00914277495177951
SFT2D2	0.28814005341007	0.00914277495177951
SFTA2	0.28814005341007	0.00914277495177951
SFTA3	0.28814005341007	0.00914277495177951
SFTPA1	0.28814005341007	0.00914277495177951
SFTPA2	0.28814005341007	0.00914277495177951
SFTPB	0.944710246349563	0.0296390152503892
SFTPC	0.28814005341007	0.00914277495177951
SFTPD	0.944710246349563	0.0296390152503892
